record_id,student_id,group_id,session_type,session_datetime,status,datetime
AT009760,S0157,G07,session,2026-04-22 21:00:00,absent,
AT009761,S0166,G07,session,2026-04-22 21:00:00,absent,
AT009762,S0167,G07,session,2026-04-22 21:00:00,absent,
AT009763,S0201,G07,session,2026-04-22 21:00:00,absent,
AT009764,S0206,G07,session,2026-04-22 21:00:00,absent,
AT009765,S0210,G07,session,2026-04-22 21:00:00,absent,
AT009766,S0217,G07,session,2026-04-22 21:00:00,absent,
AT009767,S0226,G07,session,2026-04-22 21:00:00,absent,
AT009768,S0263,G07,session,2026-04-22 21:00:00,absent,
AT009769,S0279,G07,session,2026-04-22 21:00:00,attended,
AT009770,S0284,G07,session,2026-04-22 21:00:00,attended,
AT009771,S0286,G07,session,2026-04-22 21:00:00,attended,
AT009772,S0288,G07,session,2026-04-22 21:00:00,attended,
AT009773,S0290,G07,session,2026-04-22 21:00:00,absent,
AT009774,S0311,G07,session,2026-04-22 21:00:00,absent,
AT009775,S0315,G07,session,2026-04-22 21:00:00,absent,
AT009776,S0337,G07,session,2026-04-22 21:00:00,attended,
AT009777,S0339,G07,session,2026-04-22 21:00:00,absent,
AT009778,S0353,G07,session,2026-04-22 21:00:00,attended,
AT009779,S0375,G07,session,2026-04-22 21:00:00,attended,
AT009780,S0381,G07,session,2026-04-22 21:00:00,absent,
AT009781,S0390,G07,session,2026-04-22 21:00:00,absent,
AT009782,S0399,G07,session,2026-04-22 21:00:00,attended,
AT009783,S0408,G07,session,2026-04-22 21:00:00,absent,
AT009784,S0412,G07,session,2026-04-22 21:00:00,attended,
AT009785,S0414,G07,session,2026-04-22 21:00:00,absent,
AT009786,S0416,G07,session,2026-04-22 21:00:00,attended,
AT009787,S0428,G07,session,2026-04-22 21:00:00,absent,
AT009788,S0443,G07,session,2026-04-22 21:00:00,attended,
AT009789,S0447,G07,session,2026-04-22 21:00:00,attended,
AT009790,S0451,G07,session,2026-04-22 21:00:00,attended,
AT009791,S0453,G07,session,2026-04-22 21:00:00,attended,
AT009792,S0465,G07,session,2026-04-22 21:00:00,attended,
AT009793,S0469,G07,session,2026-04-22 21:00:00,absent,
AT009794,S0472,G07,session,2026-04-22 21:00:00,attended,
AT009795,S0481,G07,session,2026-04-22 21:00:00,absent,
AT009796,S0484,G07,session,2026-04-22 21:00:00,attended,
AT009797,S0490,G07,session,2026-04-22 21:00:00,absent,
AT009798,S0494,G07,session,2026-04-22 21:00:00,absent,
AT009799,S0006,G07,exam,2026-04-29 21:00:00,attended,
AT009800,S0013,G07,exam,2026-04-29 21:00:00,attended,
AT009801,S0036,G07,exam,2026-04-29 21:00:00,attended,
AT009802,S0038,G07,exam,2026-04-29 21:00:00,attended,
AT009803,S0042,G07,exam,2026-04-29 21:00:00,absent,
AT009804,S0067,G07,exam,2026-04-29 21:00:00,absent,
AT009805,S0069,G07,exam,2026-04-29 21:00:00,attended,
AT009806,S0073,G07,exam,2026-04-29 21:00:00,absent,
AT009807,S0088,G07,exam,2026-04-29 21:00:00,attended,
AT009808,S0090,G07,exam,2026-04-29 21:00:00,attended,
AT009809,S0093,G07,exam,2026-04-29 21:00:00,attended,
AT009810,S0106,G07,exam,2026-04-29 21:00:00,attended,
AT009811,S0115,G07,exam,2026-04-29 21:00:00,attended,
AT009812,S0127,G07,exam,2026-04-29 21:00:00,attended,
AT009813,S0140,G07,exam,2026-04-29 21:00:00,absent,
AT009814,S0141,G07,exam,2026-04-29 21:00:00,attended,
AT009815,S0142,G07,exam,2026-04-29 21:00:00,absent,
AT009816,S0144,G07,exam,2026-04-29 21:00:00,attended,
AT009817,S0153,G07,exam,2026-04-29 21:00:00,attended,
AT009818,S0157,G07,exam,2026-04-29 21:00:00,attended,
AT009819,S0166,G07,exam,2026-04-29 21:00:00,attended,
AT009820,S0167,G07,exam,2026-04-29 21:00:00,attended,
AT009821,S0201,G07,exam,2026-04-29 21:00:00,absent,
AT009822,S0206,G07,exam,2026-04-29 21:00:00,absent,
AT009823,S0210,G07,exam,2026-04-29 21:00:00,attended,
AT009824,S0217,G07,exam,2026-04-29 21:00:00,absent,
AT009825,S0226,G07,exam,2026-04-29 21:00:00,attended,
AT009826,S0263,G07,exam,2026-04-29 21:00:00,attended,
AT009827,S0279,G07,exam,2026-04-29 21:00:00,absent,
AT009828,S0284,G07,exam,2026-04-29 21:00:00,attended,
AT009829,S0286,G07,exam,2026-04-29 21:00:00,attended,
AT009830,S0288,G07,exam,2026-04-29 21:00:00,absent,
AT009831,S0290,G07,exam,2026-04-29 21:00:00,attended,
AT009832,S0311,G07,exam,2026-04-29 21:00:00,attended,
AT009833,S0315,G07,exam,2026-04-29 21:00:00,attended,
AT009834,S0337,G07,exam,2026-04-29 21:00:00,absent,
AT009835,S0339,G07,exam,2026-04-29 21:00:00,attended,
AT009836,S0353,G07,exam,2026-04-29 21:00:00,attended,
AT009837,S0375,G07,exam,2026-04-29 21:00:00,absent,
AT009838,S0381,G07,exam,2026-04-29 21:00:00,attended,
AT009839,S0390,G07,exam,2026-04-29 21:00:00,attended,
AT009840,S0399,G07,exam,2026-04-29 21:00:00,attended,
AT009841,S0408,G07,exam,2026-04-29 21:00:00,attended,
AT009842,S0412,G07,exam,2026-04-29 21:00:00,absent,
AT009843,S0414,G07,exam,2026-04-29 21:00:00,absent,
AT009844,S0416,G07,exam,2026-04-29 21:00:00,attended,
AT009845,S0428,G07,exam,2026-04-29 21:00:00,absent,
AT009846,S0443,G07,exam,2026-04-29 21:00:00,absent,
AT009847,S0447,G07,exam,2026-04-29 21:00:00,absent,
AT009848,S0451,G07,exam,2026-04-29 21:00:00,attended,
AT009849,S0453,G07,exam,2026-04-29 21:00:00,absent,
AT009850,S0465,G07,exam,2026-04-29 21:00:00,attended,
AT009851,S0469,G07,exam,2026-04-29 21:00:00,attended,
AT009852,S0472,G07,exam,2026-04-29 21:00:00,attended,
AT009853,S0481,G07,exam,2026-04-29 21:00:00,attended,
AT009854,S0484,G07,exam,2026-04-29 21:00:00,attended,
AT009855,S0490,G07,exam,2026-04-29 21:00:00,attended,
AT009856,S0494,G07,exam,2026-04-29 21:00:00,attended,
AT011109,S0011,G08,practical,2026-04-04 17:00:00,attended,
AT011110,S0023,G08,practical,2026-04-04 17:00:00,attended,
AT011111,S0030,G08,practical,2026-04-04 17:00:00,attended,
AT011112,S0052,G08,practical,2026-04-04 17:00:00,attended,
AT011113,S0054,G08,practical,2026-04-04 17:00:00,attended,
AT011114,S0074,G08,practical,2026-04-04 17:00:00,attended,
AT011115,S0077,G08,practical,2026-04-04 17:00:00,attended,
AT011116,S0084,G08,practical,2026-04-04 17:00:00,attended,
AT011117,S0085,G08,practical,2026-04-04 17:00:00,attended,
AT011118,S0110,G08,practical,2026-04-04 17:00:00,attended,
AT011119,S0114,G08,practical,2026-04-04 17:00:00,attended,
AT011120,S0117,G08,practical,2026-04-04 17:00:00,attended,
AT011121,S0122,G08,practical,2026-04-04 17:00:00,attended,
AT011122,S0123,G08,practical,2026-04-04 17:00:00,attended,
AT011123,S0139,G08,practical,2026-04-04 17:00:00,attended,
AT011124,S0147,G08,practical,2026-04-04 17:00:00,attended,
AT011125,S0155,G08,practical,2026-04-04 17:00:00,attended,
AT011126,S0159,G08,practical,2026-04-04 17:00:00,absent,
AT011127,S0168,G08,practical,2026-04-04 17:00:00,attended,
AT011128,S0212,G08,practical,2026-04-04 17:00:00,attended,
AT011129,S0229,G08,practical,2026-04-04 17:00:00,attended,
AT011130,S0235,G08,practical,2026-04-04 17:00:00,attended,
AT011131,S0237,G08,practical,2026-04-04 17:00:00,attended,
AT011132,S0242,G08,practical,2026-04-04 17:00:00,attended,
AT011133,S0251,G08,practical,2026-04-04 17:00:00,absent,
AT011134,S0255,G08,practical,2026-04-04 17:00:00,attended,
AT011135,S0256,G08,practical,2026-04-04 17:00:00,attended,
AT011136,S0259,G08,practical,2026-04-04 17:00:00,attended,
AT011137,S0266,G08,practical,2026-04-04 17:00:00,attended,
AT011138,S0269,G08,practical,2026-04-04 17:00:00,attended,
AT011139,S0273,G08,practical,2026-04-04 17:00:00,absent,
AT011140,S0276,G08,practical,2026-04-04 17:00:00,attended,
AT011141,S0289,G08,practical,2026-04-04 17:00:00,attended,
AT011142,S0299,G08,practical,2026-04-04 17:00:00,attended,
AT011143,S0301,G08,practical,2026-04-04 17:00:00,attended,
AT011144,S0312,G08,practical,2026-04-04 17:00:00,attended,
AT011145,S0320,G08,practical,2026-04-04 17:00:00,attended,
AT011146,S0322,G08,practical,2026-04-04 17:00:00,attended,
AT011147,S0330,G08,practical,2026-04-04 17:00:00,absent,
AT011148,S0334,G08,practical,2026-04-04 17:00:00,attended,
AT011149,S0335,G08,practical,2026-04-04 17:00:00,attended,
AT011150,S0346,G08,practical,2026-04-04 17:00:00,absent,
AT011151,S0362,G08,practical,2026-04-04 17:00:00,attended,
AT011152,S0367,G08,practical,2026-04-04 17:00:00,attended,
AT011153,S0372,G08,practical,2026-04-04 17:00:00,attended,
AT011154,S0373,G08,practical,2026-04-04 17:00:00,absent,
AT011155,S0376,G08,practical,2026-04-04 17:00:00,attended,
AT011156,S0405,G08,practical,2026-04-04 17:00:00,attended,
AT011157,S0406,G08,practical,2026-04-04 17:00:00,attended,
AT011158,S0419,G08,practical,2026-04-04 17:00:00,attended,
AT011159,S0442,G08,practical,2026-04-04 17:00:00,attended,
AT011160,S0456,G08,practical,2026-04-04 17:00:00,attended,
AT011161,S0464,G08,practical,2026-04-04 17:00:00,attended,
AT011162,S0473,G08,practical,2026-04-04 17:00:00,attended,
AT011163,S0476,G08,practical,2026-04-04 17:00:00,attended,
AT011164,S0486,G08,practical,2026-04-04 17:00:00,attended,
AT011165,S0487,G08,practical,2026-04-04 17:00:00,absent,
AT011166,S0488,G08,practical,2026-04-04 17:00:00,attended,
AT011167,S0489,G08,practical,2026-04-04 17:00:00,attended,
AT011168,S0492,G08,practical,2026-04-04 17:00:00,attended,
AT011169,S0011,G08,session,2026-04-11 17:00:00,attended,
AT011170,S0023,G08,session,2026-04-11 17:00:00,attended,
AT011171,S0030,G08,session,2026-04-11 17:00:00,attended,
AT011172,S0052,G08,session,2026-04-11 17:00:00,attended,
AT011173,S0054,G08,session,2026-04-11 17:00:00,attended,
AT011174,S0074,G08,session,2026-04-11 17:00:00,attended,
AT011175,S0077,G08,session,2026-04-11 17:00:00,attended,
AT011176,S0084,G08,session,2026-04-11 17:00:00,absent,
AT011177,S0085,G08,session,2026-04-11 17:00:00,absent,
AT011178,S0110,G08,session,2026-04-11 17:00:00,attended,
AT011179,S0114,G08,session,2026-04-11 17:00:00,attended,
AT011180,S0117,G08,session,2026-04-11 17:00:00,attended,
AT011181,S0122,G08,session,2026-04-11 17:00:00,attended,
AT011182,S0123,G08,session,2026-04-11 17:00:00,attended,
AT011183,S0139,G08,session,2026-04-11 17:00:00,attended,
AT011184,S0147,G08,session,2026-04-11 17:00:00,attended,
AT011185,S0155,G08,session,2026-04-11 17:00:00,attended,
AT011186,S0159,G08,session,2026-04-11 17:00:00,attended,
AT011187,S0168,G08,session,2026-04-11 17:00:00,attended,
AT011188,S0212,G08,session,2026-04-11 17:00:00,attended,
AT011189,S0229,G08,session,2026-04-11 17:00:00,attended,
AT011190,S0235,G08,session,2026-04-11 17:00:00,attended,
AT011191,S0237,G08,session,2026-04-11 17:00:00,attended,
AT011192,S0242,G08,session,2026-04-11 17:00:00,absent,
AT011193,S0251,G08,session,2026-04-11 17:00:00,attended,
AT011194,S0255,G08,session,2026-04-11 17:00:00,attended,
AT011195,S0256,G08,session,2026-04-11 17:00:00,absent,
AT011196,S0259,G08,session,2026-04-11 17:00:00,attended,
AT011197,S0266,G08,session,2026-04-11 17:00:00,attended,
AT011198,S0269,G08,session,2026-04-11 17:00:00,attended,
AT011199,S0273,G08,session,2026-04-11 17:00:00,attended,
AT011200,S0276,G08,session,2026-04-11 17:00:00,attended,
AT011201,S0289,G08,session,2026-04-11 17:00:00,attended,
AT011202,S0299,G08,session,2026-04-11 17:00:00,absent,
AT011203,S0301,G08,session,2026-04-11 17:00:00,attended,
AT011204,S0312,G08,session,2026-04-11 17:00:00,attended,
AT011205,S0320,G08,session,2026-04-11 17:00:00,attended,
AT011206,S0322,G08,session,2026-04-11 17:00:00,attended,
AT011207,S0330,G08,session,2026-04-11 17:00:00,absent,
AT011208,S0334,G08,session,2026-04-11 17:00:00,attended,
AT011209,S0335,G08,session,2026-04-11 17:00:00,attended,
AT011210,S0346,G08,session,2026-04-11 17:00:00,attended,
AT011211,S0362,G08,session,2026-04-11 17:00:00,attended,
AT011212,S0367,G08,session,2026-04-11 17:00:00,attended,
AT011213,S0372,G08,session,2026-04-11 17:00:00,attended,
AT011214,S0373,G08,session,2026-04-11 17:00:00,attended,
AT011215,S0376,G08,session,2026-04-11 17:00:00,attended,
AT011216,S0405,G08,session,2026-04-11 17:00:00,absent,
AT011217,S0406,G08,session,2026-04-11 17:00:00,attended,
AT011218,S0419,G08,session,2026-04-11 17:00:00,absent,
AT011219,S0442,G08,session,2026-04-11 17:00:00,attended,
AT011220,S0456,G08,session,2026-04-11 17:00:00,attended,
AT011221,S0464,G08,session,2026-04-11 17:00:00,attended,
AT011222,S0473,G08,session,2026-04-11 17:00:00,absent,
AT011223,S0476,G08,session,2026-04-11 17:00:00,attended,
AT011224,S0486,G08,session,2026-04-11 17:00:00,attended,
AT011225,S0487,G08,session,2026-04-11 17:00:00,absent,
AT011226,S0488,G08,session,2026-04-11 17:00:00,attended,
AT011227,S0489,G08,session,2026-04-11 17:00:00,attended,
AT011228,S0492,G08,session,2026-04-11 17:00:00,attended,
AT011229,S0011,G08,quiz,2026-04-18 17:00:00,attended,
AT011230,S0023,G08,quiz,2026-04-18 17:00:00,absent,
AT011231,S0030,G08,quiz,2026-04-18 17:00:00,attended,
AT011232,S0052,G08,quiz,2026-04-18 17:00:00,attended,
AT011233,S0054,G08,quiz,2026-04-18 17:00:00,attended,
AT011234,S0074,G08,quiz,2026-04-18 17:00:00,attended,
AT011235,S0077,G08,quiz,2026-04-18 17:00:00,attended,
AT011236,S0084,G08,quiz,2026-04-18 17:00:00,attended,
AT011237,S0085,G08,quiz,2026-04-18 17:00:00,attended,
AT011238,S0110,G08,quiz,2026-04-18 17:00:00,attended,
AT011239,S0114,G08,quiz,2026-04-18 17:00:00,attended,
AT011240,S0117,G08,quiz,2026-04-18 17:00:00,attended,
AT011241,S0122,G08,quiz,2026-04-18 17:00:00,attended,
AT011242,S0123,G08,quiz,2026-04-18 17:00:00,attended,
AT011243,S0139,G08,quiz,2026-04-18 17:00:00,attended,
AT011244,S0147,G08,quiz,2026-04-18 17:00:00,attended,
AT011245,S0155,G08,quiz,2026-04-18 17:00:00,attended,
AT011246,S0159,G08,quiz,2026-04-18 17:00:00,attended,
AT011247,S0168,G08,quiz,2026-04-18 17:00:00,attended,
AT011248,S0212,G08,quiz,2026-04-18 17:00:00,attended,
AT011249,S0229,G08,quiz,2026-04-18 17:00:00,attended,
AT011250,S0235,G08,quiz,2026-04-18 17:00:00,absent,
AT011251,S0237,G08,quiz,2026-04-18 17:00:00,attended,
AT011252,S0242,G08,quiz,2026-04-18 17:00:00,attended,
AT011253,S0251,G08,quiz,2026-04-18 17:00:00,attended,
AT011254,S0255,G08,quiz,2026-04-18 17:00:00,attended,
AT011255,S0256,G08,quiz,2026-04-18 17:00:00,attended,
AT011256,S0259,G08,quiz,2026-04-18 17:00:00,attended,
AT011257,S0266,G08,quiz,2026-04-18 17:00:00,attended,
AT011258,S0269,G08,quiz,2026-04-18 17:00:00,attended,
AT011259,S0273,G08,quiz,2026-04-18 17:00:00,attended,
AT011260,S0276,G08,quiz,2026-04-18 17:00:00,attended,
AT011261,S0289,G08,quiz,2026-04-18 17:00:00,attended,
AT011262,S0299,G08,quiz,2026-04-18 17:00:00,attended,
AT011263,S0301,G08,quiz,2026-04-18 17:00:00,attended,
AT011264,S0312,G08,quiz,2026-04-18 17:00:00,attended,
AT011265,S0320,G08,quiz,2026-04-18 17:00:00,absent,
AT011266,S0322,G08,quiz,2026-04-18 17:00:00,attended,
AT011267,S0330,G08,quiz,2026-04-18 17:00:00,attended,
AT011268,S0334,G08,quiz,2026-04-18 17:00:00,absent,
AT011269,S0335,G08,quiz,2026-04-18 17:00:00,attended,
AT011270,S0346,G08,quiz,2026-04-18 17:00:00,attended,
AT011271,S0362,G08,quiz,2026-04-18 17:00:00,attended,
AT011272,S0367,G08,quiz,2026-04-18 17:00:00,attended,
AT011273,S0372,G08,quiz,2026-04-18 17:00:00,attended,
AT011274,S0373,G08,quiz,2026-04-18 17:00:00,attended,
AT011275,S0376,G08,quiz,2026-04-18 17:00:00,attended,
AT011276,S0405,G08,quiz,2026-04-18 17:00:00,attended,
AT011277,S0406,G08,quiz,2026-04-18 17:00:00,attended,
AT011278,S0419,G08,quiz,2026-04-18 17:00:00,attended,
AT011279,S0442,G08,quiz,2026-04-18 17:00:00,absent,
AT011280,S0456,G08,quiz,2026-04-18 17:00:00,attended,
AT011281,S0464,G08,quiz,2026-04-18 17:00:00,attended,
AT011282,S0473,G08,quiz,2026-04-18 17:00:00,attended,
AT011283,S0476,G08,quiz,2026-04-18 17:00:00,attended,
AT011284,S0486,G08,quiz,2026-04-18 17:00:00,attended,
AT011285,S0487,G08,quiz,2026-04-18 17:00:00,attended,
AT011286,S0488,G08,quiz,2026-04-18 17:00:00,attended,
AT011287,S0489,G08,quiz,2026-04-18 17:00:00,attended,
AT011288,S0492,G08,quiz,2026-04-18 17:00:00,attended,
AT011289,S0011,G08,session,2026-04-25 17:00:00,attended,
AT011290,S0023,G08,session,2026-04-25 17:00:00,attended,
AT011291,S0030,G08,session,2026-04-25 17:00:00,absent,
AT011292,S0052,G08,session,2026-04-25 17:00:00,absent,
AT011293,S0054,G08,session,2026-04-25 17:00:00,absent,
AT011294,S0074,G08,session,2026-04-25 17:00:00,absent,
AT011295,S0077,G08,session,2026-04-25 17:00:00,attended,
AT011296,S0084,G08,session,2026-04-25 17:00:00,attended,
AT011297,S0085,G08,session,2026-04-25 17:00:00,attended,
AT011298,S0110,G08,session,2026-04-25 17:00:00,attended,
AT011299,S0114,G08,session,2026-04-25 17:00:00,attended,
AT011300,S0117,G08,session,2026-04-25 17:00:00,attended,
AT011301,S0122,G08,session,2026-04-25 17:00:00,attended,
AT011302,S0123,G08,session,2026-04-25 17:00:00,attended,
AT011303,S0139,G08,session,2026-04-25 17:00:00,attended,
AT011304,S0147,G08,session,2026-04-25 17:00:00,attended,
AT011305,S0155,G08,session,2026-04-25 17:00:00,absent,
AT011306,S0159,G08,session,2026-04-25 17:00:00,attended,
AT011307,S0168,G08,session,2026-04-25 17:00:00,attended,
AT011308,S0212,G08,session,2026-04-25 17:00:00,attended,
AT011309,S0229,G08,session,2026-04-25 17:00:00,attended,
AT011310,S0235,G08,session,2026-04-25 17:00:00,attended,
AT011311,S0237,G08,session,2026-04-25 17:00:00,attended,
AT011312,S0242,G08,session,2026-04-25 17:00:00,absent,
AT011313,S0251,G08,session,2026-04-25 17:00:00,attended,
AT011314,S0255,G08,session,2026-04-25 17:00:00,attended,
AT011315,S0256,G08,session,2026-04-25 17:00:00,attended,
AT011316,S0259,G08,session,2026-04-25 17:00:00,attended,
AT011317,S0266,G08,session,2026-04-25 17:00:00,absent,
AT011318,S0269,G08,session,2026-04-25 17:00:00,attended,
AT011319,S0273,G08,session,2026-04-25 17:00:00,attended,
AT011320,S0276,G08,session,2026-04-25 17:00:00,attended,
AT011321,S0289,G08,session,2026-04-25 17:00:00,attended,
AT011322,S0299,G08,session,2026-04-25 17:00:00,absent,
AT011323,S0301,G08,session,2026-04-25 17:00:00,attended,
AT011324,S0312,G08,session,2026-04-25 17:00:00,attended,
AT011325,S0320,G08,session,2026-04-25 17:00:00,attended,
AT011326,S0322,G08,session,2026-04-25 17:00:00,attended,
AT011327,S0330,G08,session,2026-04-25 17:00:00,attended,
AT011328,S0334,G08,session,2026-04-25 17:00:00,attended,
AT011329,S0335,G08,session,2026-04-25 17:00:00,attended,
AT011330,S0346,G08,session,2026-04-25 17:00:00,attended,
AT011331,S0362,G08,session,2026-04-25 17:00:00,attended,
AT011332,S0367,G08,session,2026-04-25 17:00:00,attended,
AT011333,S0372,G08,session,2026-04-25 17:00:00,attended,
AT011334,S0373,G08,session,2026-04-25 17:00:00,attended,
AT011335,S0376,G08,session,2026-04-25 17:00:00,absent,
AT011336,S0405,G08,session,2026-04-25 17:00:00,attended,
AT011337,S0406,G08,session,2026-04-25 17:00:00,attended,
AT011338,S0419,G08,session,2026-04-25 17:00:00,attended,
AT011339,S0442,G08,session,2026-04-25 17:00:00,attended,
AT011340,S0456,G08,session,2026-04-25 17:00:00,attended,
AT011341,S0464,G08,session,2026-04-25 17:00:00,attended,
AT011342,S0473,G08,session,2026-04-25 17:00:00,attended,
AT011343,S0476,G08,session,2026-04-25 17:00:00,attended,
AT011344,S0486,G08,session,2026-04-25 17:00:00,attended,
AT011345,S0487,G08,session,2026-04-25 17:00:00,attended,
AT011346,S0488,G08,session,2026-04-25 17:00:00,attended,
AT011347,S0489,G08,session,2026-04-25 17:00:00,attended,
AT011348,S0492,G08,session,2026-04-25 17:00:00,absent,
AT012516,S0018,G09,practical,2026-04-02 19:00:00,attended,
AT012517,S0024,G09,practical,2026-04-02 19:00:00,attended,
AT012518,S0029,G09,practical,2026-04-02 19:00:00,attended,
AT012519,S0035,G09,practical,2026-04-02 19:00:00,attended,
AT012520,S0041,G09,practical,2026-04-02 19:00:00,attended,
AT012521,S0049,G09,practical,2026-04-02 19:00:00,attended,
AT012522,S0056,G09,practical,2026-04-02 19:00:00,attended,
AT012523,S0071,G09,practical,2026-04-02 19:00:00,absent,
AT012524,S0082,G09,practical,2026-04-02 19:00:00,attended,
AT012525,S0083,G09,practical,2026-04-02 19:00:00,attended,
AT012526,S0091,G09,practical,2026-04-02 19:00:00,attended,
AT012527,S0105,G09,practical,2026-04-02 19:00:00,attended,
AT012528,S0108,G09,practical,2026-04-02 19:00:00,attended,
AT012529,S0116,G09,practical,2026-04-02 19:00:00,attended,
AT012530,S0121,G09,practical,2026-04-02 19:00:00,attended,
AT012531,S0136,G09,practical,2026-04-02 19:00:00,attended,
AT012532,S0152,G09,practical,2026-04-02 19:00:00,attended,
AT012533,S0162,G09,practical,2026-04-02 19:00:00,attended,
AT012534,S0181,G09,practical,2026-04-02 19:00:00,attended,
AT012535,S0203,G09,practical,2026-04-02 19:00:00,attended,
AT012536,S0204,G09,practical,2026-04-02 19:00:00,attended,
AT012537,S0232,G09,practical,2026-04-02 19:00:00,attended,
AT012538,S0240,G09,practical,2026-04-02 19:00:00,attended,
AT012539,S0246,G09,practical,2026-04-02 19:00:00,absent,
AT012540,S0283,G09,practical,2026-04-02 19:00:00,attended,
AT012541,S0297,G09,practical,2026-04-02 19:00:00,absent,
AT012542,S0300,G09,practical,2026-04-02 19:00:00,absent,
AT012543,S0303,G09,practical,2026-04-02 19:00:00,attended,
AT012544,S0304,G09,practical,2026-04-02 19:00:00,attended,
AT012545,S0306,G09,practical,2026-04-02 19:00:00,attended,
AT012546,S0325,G09,practical,2026-04-02 19:00:00,attended,
AT012547,S0332,G09,practical,2026-04-02 19:00:00,attended,
AT012548,S0343,G09,practical,2026-04-02 19:00:00,attended,
AT012549,S0344,G09,practical,2026-04-02 19:00:00,attended,
AT012550,S0348,G09,practical,2026-04-02 19:00:00,attended,
AT012551,S0350,G09,practical,2026-04-02 19:00:00,attended,
AT012552,S0356,G09,practical,2026-04-02 19:00:00,absent,
AT012553,S0370,G09,practical,2026-04-02 19:00:00,attended,
AT012554,S0385,G09,practical,2026-04-02 19:00:00,absent,
AT012555,S0387,G09,practical,2026-04-02 19:00:00,attended,
AT012556,S0392,G09,practical,2026-04-02 19:00:00,attended,
AT012557,S0400,G09,practical,2026-04-02 19:00:00,attended,
AT012558,S0404,G09,practical,2026-04-02 19:00:00,attended,
AT012559,S0411,G09,practical,2026-04-02 19:00:00,attended,
AT012560,S0426,G09,practical,2026-04-02 19:00:00,attended,
AT012561,S0431,G09,practical,2026-04-02 19:00:00,attended,
AT012562,S0448,G09,practical,2026-04-02 19:00:00,attended,
AT012563,S0449,G09,practical,2026-04-02 19:00:00,attended,
AT012564,S0452,G09,practical,2026-04-02 19:00:00,absent,
AT012565,S0477,G09,practical,2026-04-02 19:00:00,attended,
AT012566,S0478,G09,practical,2026-04-02 19:00:00,attended,
AT012567,S0018,G09,session,2026-04-09 19:00:00,attended,
AT012568,S0024,G09,session,2026-04-09 19:00:00,attended,
AT012569,S0029,G09,session,2026-04-09 19:00:00,absent,
AT012570,S0035,G09,session,2026-04-09 19:00:00,attended,
AT012571,S0041,G09,session,2026-04-09 19:00:00,attended,
AT012572,S0049,G09,session,2026-04-09 19:00:00,attended,
AT012573,S0056,G09,session,2026-04-09 19:00:00,absent,
AT012574,S0071,G09,session,2026-04-09 19:00:00,attended,
AT012575,S0082,G09,session,2026-04-09 19:00:00,attended,
AT012576,S0083,G09,session,2026-04-09 19:00:00,absent,
AT012577,S0091,G09,session,2026-04-09 19:00:00,attended,
AT012578,S0105,G09,session,2026-04-09 19:00:00,attended,
AT012579,S0108,G09,session,2026-04-09 19:00:00,absent,
AT012580,S0116,G09,session,2026-04-09 19:00:00,absent,
AT012581,S0121,G09,session,2026-04-09 19:00:00,attended,
AT012582,S0136,G09,session,2026-04-09 19:00:00,attended,
AT012583,S0152,G09,session,2026-04-09 19:00:00,attended,
AT012584,S0162,G09,session,2026-04-09 19:00:00,attended,
AT012585,S0181,G09,session,2026-04-09 19:00:00,attended,
AT012586,S0203,G09,session,2026-04-09 19:00:00,absent,
AT012587,S0204,G09,session,2026-04-09 19:00:00,attended,
AT012588,S0232,G09,session,2026-04-09 19:00:00,absent,
AT012589,S0240,G09,session,2026-04-09 19:00:00,attended,
AT012590,S0246,G09,session,2026-04-09 19:00:00,attended,
AT012591,S0283,G09,session,2026-04-09 19:00:00,attended,
AT012592,S0297,G09,session,2026-04-09 19:00:00,attended,
AT012593,S0300,G09,session,2026-04-09 19:00:00,absent,
AT012594,S0303,G09,session,2026-04-09 19:00:00,attended,
AT012595,S0304,G09,session,2026-04-09 19:00:00,absent,
AT012596,S0306,G09,session,2026-04-09 19:00:00,attended,
AT012597,S0325,G09,session,2026-04-09 19:00:00,attended,
AT012598,S0332,G09,session,2026-04-09 19:00:00,attended,
AT012599,S0343,G09,session,2026-04-09 19:00:00,attended,
AT012600,S0344,G09,session,2026-04-09 19:00:00,absent,
AT012601,S0348,G09,session,2026-04-09 19:00:00,attended,
AT012602,S0350,G09,session,2026-04-09 19:00:00,attended,
AT012603,S0356,G09,session,2026-04-09 19:00:00,absent,
AT012604,S0370,G09,session,2026-04-09 19:00:00,absent,
AT012605,S0385,G09,session,2026-04-09 19:00:00,attended,
AT012606,S0387,G09,session,2026-04-09 19:00:00,absent,
AT012607,S0392,G09,session,2026-04-09 19:00:00,attended,
AT012608,S0400,G09,session,2026-04-09 19:00:00,attended,
AT012609,S0404,G09,session,2026-04-09 19:00:00,attended,
AT012610,S0411,G09,session,2026-04-09 19:00:00,attended,
AT012611,S0426,G09,session,2026-04-09 19:00:00,attended,
AT012612,S0431,G09,session,2026-04-09 19:00:00,attended,
AT012613,S0448,G09,session,2026-04-09 19:00:00,attended,
AT012614,S0449,G09,session,2026-04-09 19:00:00,absent,
AT012615,S0452,G09,session,2026-04-09 19:00:00,attended,
AT012616,S0477,G09,session,2026-04-09 19:00:00,absent,
AT012617,S0478,G09,session,2026-04-09 19:00:00,attended,
AT012618,S0018,G09,quiz,2026-04-16 19:00:00,attended,
AT012619,S0024,G09,quiz,2026-04-16 19:00:00,attended,
