student_id,course_id,group_id,assessment_id,assessment_title,type,score,max_score,date
S0384,C001,G01,C001-QZ,Quiz 2,quiz,78.3,100,2026-01-03
S0384,C001,G01,C001-QZ,Quiz 3,quiz,63.7,100,2026-01-18
S0384,C001,G01,C001-QZ,Quiz 4,quiz,74.8,100,2026-02-01
S0384,C001,G01,C001-AS,Assignment 1,assignment,87.9,100,2026-02-16
S0384,C001,G01,C001-AS,Assignment 2,assignment,66.5,100,2026-03-03
S0384,C001,G01,C001-AS,Assignment 3,assignment,77.9,100,2026-03-17
S0384,C001,G01,C001-PR,Practical 1,practical,82.2,100,2026-04-01
S0384,C001,G01,C001-PR,Practical 2,practical,74.3,100,2026-04-16
S0384,C001,G01,C001-EX,Midterm Exam,exam,91.0,100,2026-04-30
S0384,C001,G01,C001-EXF,Final Exam,exam,93.1,100,2026-05-15
S0385,C006,G09,C006-QZ,Quiz 1,quiz,59.2,100,2025-12-19
S0385,C006,G09,C006-QZ,Quiz 2,quiz,60.4,100,2026-01-03
S0385,C006,G09,C006-QZ,Quiz 3,quiz,78.7,100,2026-01-18
S0385,C006,G09,C006-QZ,Quiz 4,quiz,57.3,100,2026-02-01
S0385,C006,G09,C006-AS,Assignment 1,assignment,48.9,100,2026-02-16
S0385,C006,G09,C006-AS,Assignment 2,assignment,42.1,100,2026-03-03
S0385,C006,G09,C006-AS,Assignment 3,assignment,54.6,100,2026-03-17
S0385,C006,G09,C006-PR,Practical 1,practical,63.3,100,2026-04-01
S0385,C006,G09,C006-PR,Practical 2,practical,73.2,100,2026-04-16
S0385,C006,G09,C006-EX,Midterm Exam,exam,56.3,100,2026-04-30
S0385,C006,G09,C006-EXF,Final Exam,exam,56.6,100,2026-05-15
S0386,C004,G06,C004-QZ,Quiz 1,quiz,61.5,100,2025-12-26
S0386,C004,G06,C004-QZ,Quiz 2,quiz,70.0,100,2026-01-09
S0386,C004,G06,C004-QZ,Quiz 3,quiz,83.8,100,2026-01-23
S0386,C004,G06,C004-QZ,Quiz 4,quiz,86.6,100,2026-02-06
S0386,C004,G06,C004-AS,Assignment 1,assignment,81.3,100,2026-02-20
S0386,C004,G06,C004-AS,Assignment 2,assignment,58.3,100,2026-03-06
S0386,C004,G06,C004-AS,Assignment 3,assignment,40.9,100,2026-03-20
S0386,C004,G06,C004-PR,Practical 1,practical,77.4,100,2026-04-03
S0386,C004,G06,C004-PR,Practical 2,practical,67.8,100,2026-04-17
S0386,C004,G06,C004-EX,Midterm Exam,exam,77.1,100,2026-05-01
S0386,C004,G06,C004-EXF,Final Exam,exam,79.9,100,2026-05-15
S0387,C006,G09,C006-QZ,Quiz 1,quiz,83.7,100,2025-12-19
S0387,C006,G09,C006-QZ,Quiz 2,quiz,62.0,100,2026-01-03
S0387,C006,G09,C006-QZ,Quiz 3,quiz,67.1,100,2026-01-18
S0387,C006,G09,C006-QZ,Quiz 4,quiz,64.0,100,2026-02-01
S0387,C006,G09,C006-AS,Assignment 1,assignment,62.9,100,2026-02-16
S0387,C006,G09,C006-AS,Assignment 2,assignment,58.1,100,2026-03-03
S0387,C006,G09,C006-AS,Assignment 3,assignment,66.3,100,2026-03-17
S0387,C006,G09,C006-PR,Practical 1,practical,64.0,100,2026-04-01
S0387,C006,G09,C006-PR,Practical 2,practical,64.0,100,2026-04-16
S0387,C006,G09,C006-EX,Midterm Exam,exam,79.3,100,2026-04-30
S0387,C006,G09,C006-EXF,Final Exam,exam,66.8,100,2026-05-15
S0388,C002,G03,C002-QZ,Quiz 1,quiz,72.3,100,2025-12-27
S0388,C002,G03,C002-QZ,Quiz 2,quiz,67.2,100,2026-01-10
S0388,C002,G03,C002-QZ,Quiz 3,quiz,68.8,100,2026-01-24
S0388,C002,G03,C002-QZ,Quiz 4,quiz,74.3,100,2026-02-07
S0388,C002,G03,C002-AS,Assignment 1,assignment,69.3,100,2026-02-21
S0388,C002,G03,C002-AS,Assignment 2,assignment,68.4,100,2026-03-07
S0388,C002,G03,C002-AS,Assignment 3,assignment,58.0,100,2026-03-21
S0388,C002,G03,C002-PR,Practical 1,practical,91.2,100,2026-04-04
S0388,C002,G03,C002-PR,Practical 2,practical,90.7,100,2026-04-18
S0388,C002,G03,C002-EX,Midterm Exam,exam,72.0,100,2026-05-02
S0388,C002,G03,C002-EXF,Final Exam,exam,82.5,100,2026-05-16
S0389,C004,G06,C004-QZ,Quiz 1,quiz,75.8,100,2026-01-01
S0389,C004,G06,C004-QZ,Quiz 2,quiz,91.8,100,2026-01-15
S0389,C004,G06,C004-QZ,Quiz 3,quiz,74.5,100,2026-01-28
S0389,C004,G06,C004-QZ,Quiz 4,quiz,68.1,100,2026-02-11
S0389,C004,G06,C004-AS,Assignment 1,assignment,88.5,100,2026-02-24
S0389,C004,G06,C004-AS,Assignment 2,assignment,69.9,100,2026-03-10
S0389,C004,G06,C004-AS,Assignment 3,assignment,75.5,100,2026-03-23
S0389,C004,G06,C004-PR,Practical 1,practical,78.1,100,2026-04-06
S0389,C004,G06,C004-PR,Practical 2,practical,71.3,100,2026-04-19
S0389,C004,G06,C004-EX,Midterm Exam,exam,82.6,100,2026-05-03
S0389,C004,G06,C004-EXF,Final Exam,exam,92.2,100,2026-05-16
S0390,C005,G07,C005-QZ,Quiz 1,quiz,34.5,100,2025-12-17
S0390,C005,G07,C005-QZ,Quiz 2,quiz,41.0,100,2026-01-01
S0390,C005,G07,C005-QZ,Quiz 3,quiz,41.1,100,2026-01-16
S0390,C005,G07,C005-QZ,Quiz 4,quiz,41.5,100,2026-01-31
S0390,C005,G07,C005-AS,Assignment 1,assignment,48.7,100,2026-02-15
S0390,C005,G07,C005-AS,Assignment 2,assignment,30.4,100,2026-03-02
S0390,C005,G07,C005-AS,Assignment 3,assignment,23.9,100,2026-03-16
S0390,C005,G07,C005-PR,Practical 1,practical,54.5,100,2026-03-31
S0390,C005,G07,C005-PR,Practical 2,practical,48.1,100,2026-04-15
S0390,C005,G07,C005-EX,Midterm Exam,exam,60.5,100,2026-04-30
S0390,C005,G07,C005-EXF,Final Exam,exam,37.0,100,2026-05-15
S0391,C002,G04,C002-QZ,Quiz 1,quiz,79.3,100,2025-12-21
S0391,C002,G04,C002-QZ,Quiz 2,quiz,90.8,100,2026-01-05
S0391,C002,G04,C002-QZ,Quiz 3,quiz,72.1,100,2026-01-19
S0391,C002,G04,C002-QZ,Quiz 4,quiz,78.1,100,2026-02-03
S0391,C002,G04,C002-AS,Assignment 1,assignment,75.8,100,2026-02-17
S0391,C002,G04,C002-AS,Assignment 2,assignment,58.9,100,2026-03-04
S0391,C002,G04,C002-AS,Assignment 3,assignment,61.4,100,2026-03-18
S0391,C002,G04,C002-PR,Practical 1,practical,80.9,100,2026-04-02
S0391,C002,G04,C002-PR,Practical 2,practical,73.6,100,2026-04-16
S0391,C002,G04,C002-EX,Midterm Exam,exam,68.6,100,2026-05-01
S0391,C002,G04,C002-EXF,Final Exam,exam,82.0,100,2026-05-15
S0392,C006,G09,C006-QZ,Quiz 1,quiz,67.3,100,2025-12-23
S0392,C006,G09,C006-QZ,Quiz 2,quiz,75.8,100,2026-01-06
S0392,C006,G09,C006-QZ,Quiz 3,quiz,82.4,100,2026-01-21
S0392,C006,G09,C006-QZ,Quiz 4,quiz,70.2,100,2026-02-04
S0392,C006,G09,C006-AS,Assignment 1,assignment,67.8,100,2026-02-18
S0392,C006,G09,C006-AS,Assignment 2,assignment,62.5,100,2026-03-05
S0392,C006,G09,C006-AS,Assignment 3,assignment,67.6,100,2026-03-19
S0392,C006,G09,C006-PR,Practical 1,practical,62.9,100,2026-04-02
S0392,C006,G09,C006-PR,Practical 2,practical,69.7,100,2026-04-17
S0392,C006,G09,C006-EX,Midterm Exam,exam,56.4,100,2026-05-01
S0392,C006,G09,C006-EXF,Final Exam,exam,74.9,100,2026-05-15
S0393,C002,G04,C002-QZ,Quiz 1,quiz,65.1,100,2025-12-20
S0393,C002,G04,C002-QZ,Quiz 2,quiz,73.5,100,2026-01-04
S0393,C002,G04,C002-QZ,Quiz 3,quiz,73.2,100,2026-01-18
S0393,C002,G04,C002-QZ,Quiz 4,quiz,71.4,100,2026-02-02
S0393,C002,G04,C002-AS,Assignment 1,assignment,64.3,100,2026-02-16
S0393,C002,G04,C002-AS,Assignment 2,assignment,72.1,100,2026-03-03
S0393,C002,G04,C002-AS,Assignment 3,assignment,69.8,100,2026-03-18
S0393,C002,G04,C002-PR,Practical 1,practical,76.6,100,2026-04-01
S0393,C002,G04,C002-PR,Practical 2,practical,74.3,100,2026-04-16
S0393,C002,G04,C002-EX,Midterm Exam,exam,77.4,100,2026-04-30
S0393,C002,G04,C002-EXF,Final Exam,exam,78.5,100,2026-05-15
S0394,C004,G06,C004-QZ,Quiz 1,quiz,46.7,100,2025-12-16
S0394,C004,G06,C004-QZ,Quiz 2,quiz,69.9,100,2025-12-31
S0394,C004,G06,C004-QZ,Quiz 3,quiz,63.2,100,2026-01-15
S0394,C004,G06,C004-QZ,Quiz 4,quiz,54.0,100,2026-01-30
S0394,C004,G06,C004-AS,Assignment 1,assignment,59.1,100,2026-02-14
S0394,C004,G06,C004-AS,Assignment 2,assignment,62.6,100,2026-03-01
S0394,C004,G06,C004-AS,Assignment 3,assignment,56.0,100,2026-03-16
S0394,C004,G06,C004-PR,Practical 1,practical,66.9,100,2026-03-31
S0394,C004,G06,C004-PR,Practical 2,practical,56.8,100,2026-04-15
S0394,C004,G06,C004-EX,Midterm Exam,exam,44.9,100,2026-04-30
S0394,C004,G06,C004-EXF,Final Exam,exam,48.6,100,2026-05-15
S0395,C001,G01,C001-QZ,Quiz 1,quiz,76.6,100,2025-12-31
S0395,C001,G01,C001-QZ,Quiz 2,quiz,53.9,100,2026-01-14
S0395,C001,G01,C001-QZ,Quiz 3,quiz,83.1,100,2026-01-27
S0395,C001,G01,C001-QZ,Quiz 4,quiz,81.3,100,2026-02-10
S0395,C001,G01,C001-AS,Assignment 1,assignment,90.9,100,2026-02-23
S0395,C001,G01,C001-AS,Assignment 2,assignment,75.8,100,2026-03-09
S0395,C001,G01,C001-AS,Assignment 3,assignment,85.7,100,2026-03-23
S0395,C001,G01,C001-PR,Practical 1,practical,68.2,100,2026-04-05
S0395,C001,G01,C001-PR,Practical 2,practical,72.8,100,2026-04-19
S0395,C001,G01,C001-EX,Midterm Exam,exam,69.6,100,2026-05-02
S0395,C001,G01,C001-EXF,Final Exam,exam,91.4,100,2026-05-16
S0396,C002,G04,C002-QZ,Quiz 1,quiz,70.9,100,2025-12-31
S0396,C002,G04,C002-QZ,Quiz 2,quiz,63.8,100,2026-01-14
S0396,C002,G04,C002-QZ,Quiz 3,quiz,84.5,100,2026-01-27
S0396,C002,G04,C002-QZ,Quiz 4,quiz,96.8,100,2026-02-10
S0396,C002,G04,C002-AS,Assignment 1,assignment,70.5,100,2026-02-23
S0396,C002,G04,C002-AS,Assignment 2,assignment,74.7,100,2026-03-09
S0396,C002,G04,C002-AS,Assignment 3,assignment,66.0,100,2026-03-23
S0396,C002,G04,C002-PR,Practical 1,practical,79.2,100,2026-04-05
S0396,C002,G04,C002-PR,Practical 2,practical,78.6,100,2026-04-19
S0396,C002,G04,C002-EX,Midterm Exam,exam,75.2,100,2026-05-02
S0396,C002,G04,C002-EXF,Final Exam,exam,64.6,100,2026-05-16
S0397,C002,G04,C002-QZ,Quiz 1,quiz,89.3,100,2026-01-02
S0397,C002,G04,C002-QZ,Quiz 2,quiz,75.1,100,2026-01-15
S0397,C002,G04,C002-QZ,Quiz 3,quiz,64.6,100,2026-01-29
S0397,C002,G04,C002-QZ,Quiz 4,quiz,75.6,100,2026-02-11
S0397,C002,G04,C002-AS,Assignment 1,assignment,65.1,100,2026-02-25
S0397,C002,G04,C002-AS,Assignment 2,assignment,48.6,100,2026-03-10
S0397,C002,G04,C002-AS,Assignment 3,assignment,79.5,100,2026-03-23
S0397,C002,G04,C002-PR,Practical 1,practical,77.9,100,2026-04-06
S0397,C002,G04,C002-PR,Practical 2,practical,61.2,100,2026-04-19
S0397,C002,G04,C002-EX,Midterm Exam,exam,69.7,100,2026-05-03
S0397,C002,G04,C002-EXF,Final Exam,exam,77.0,100,2026-05-16
S0398,C002,G04,C002-QZ,Quiz 1,quiz,67.3,100,2025-12-22
S0398,C002,G04,C002-QZ,Quiz 2,quiz,69.4,100,2026-01-05
S0398,C002,G04,C002-QZ,Quiz 3,quiz,82.4,100,2026-01-20
S0398,C002,G04,C002-QZ,Quiz 4,quiz,76.6,100,2026-02-03
S0398,C002,G04,C002-AS,Assignment 1,assignment,78.5,100,2026-02-18
S0398,C002,G04,C002-AS,Assignment 2,assignment,59.9,100,2026-03-04
S0398,C002,G04,C002-AS,Assignment 3,assignment,63.0,100,2026-03-18
S0398,C002,G04,C002-PR,Practical 1,practical,74.0,100,2026-04-02
S0398,C002,G04,C002-PR,Practical 2,practical,76.6,100,2026-04-16
S0398,C002,G04,C002-EX,Midterm Exam,exam,73.5,100,2026-05-01
S0398,C002,G04,C002-EXF,Final Exam,exam,62.7,100,2026-05-15
S0399,C005,G07,C005-QZ,Quiz 1,quiz,70.0,100,2025-12-24
S0399,C005,G07,C005-QZ,Quiz 2,quiz,49.8,100,2026-01-07
S0399,C005,G07,C005-QZ,Quiz 3,quiz,69.9,100,2026-01-21
S0399,C005,G07,C005-QZ,Quiz 4,quiz,64.7,100,2026-02-05
S0399,C005,G07,C005-AS,Assignment 1,assignment,57.8,100,2026-02-19
S0399,C005,G07,C005-AS,Assignment 2,assignment,42.7,100,2026-03-05
S0399,C005,G07,C005-AS,Assignment 3,assignment,38.3,100,2026-03-19
S0399,C005,G07,C005-PR,Practical 1,practical,64.1,100,2026-04-03
S0399,C005,G07,C005-PR,Practical 2,practical,53.6,100,2026-04-17
S0399,C005,G07,C005-EX,Midterm Exam,exam,57.9,100,2026-05-01
S0399,C005,G07,C005-EXF,Final Exam,exam,60.4,100,2026-05-15
S0400,C006,G09,C006-QZ,Quiz 1,quiz,60.9,100,2025-12-31
S0400,C006,G09,C006-QZ,Quiz 2,quiz,72.2,100,2026-01-14
S0400,C006,G09,C006-QZ,Quiz 3,quiz,76.8,100,2026-01-27
S0400,C006,G09,C006-QZ,Quiz 4,quiz,66.1,100,2026-02-10
S0400,C006,G09,C006-AS,Assignment 1,assignment,88.9,100,2026-02-23
S0400,C006,G09,C006-AS,Assignment 2,assignment,51.4,100,2026-03-09
S0400,C006,G09,C006-AS,Assignment 3,assignment,83.6,100,2026-03-23
S0400,C006,G09,C006-PR,Practical 1,practical,72.7,100,2026-04-05
S0400,C006,G09,C006-PR,Practical 2,practical,68.1,100,2026-04-19
S0400,C006,G09,C006-EX,Midterm Exam,exam,77.4,100,2026-05-02
S0400,C006,G09,C006-EXF,Final Exam,exam,76.2,100,2026-05-16
S0401,C002,G04,C002-QZ,Quiz 1,quiz,69.5,100,2025-12-22
S0401,C002,G04,C002-QZ,Quiz 2,quiz,75.3,100,2026-01-05
S0401,C002,G04,C002-QZ,Quiz 3,quiz,53.0,100,2026-01-20
S0401,C002,G04,C002-QZ,Quiz 4,quiz,85.2,100,2026-02-03
S0401,C002,G04,C002-AS,Assignment 1,assignment,76.7,100,2026-02-18
S0401,C002,G04,C002-AS,Assignment 2,assignment,57.4,100,2026-03-04
S0401,C002,G04,C002-AS,Assignment 3,assignment,63.0,100,2026-03-18
S0401,C002,G04,C002-PR,Practical 1,practical,71.0,100,2026-04-02
S0401,C002,G04,C002-PR,Practical 2,practical,69.2,100,2026-04-16
S0401,C002,G04,C002-EX,Midterm Exam,exam,78.3,100,2026-05-01
S0401,C002,G04,C002-EXF,Final Exam,exam,81.8,100,2026-05-15
S0402,C001,G01,C001-QZ,Quiz 1,quiz,70.9,100,2025-12-20
S0402,C001,G01,C001-QZ,Quiz 2,quiz,100.0,100,2026-01-04
S0402,C001,G01,C001-QZ,Quiz 3,quiz,83.6,100,2026-01-18
S0402,C001,G01,C001-QZ,Quiz 4,quiz,89.7,100,2026-02-02
S0402,C001,G01,C001-AS,Assignment 1,assignment,100.0,100,2026-02-16
S0402,C001,G01,C001-AS,Assignment 2,assignment,68.5,100,2026-03-03
S0402,C001,G01,C001-AS,Assignment 3,assignment,59.6,100,2026-03-18
S0402,C001,G01,C001-PR,Practical 1,practical,83.3,100,2026-04-01
S0402,C001,G01,C001-PR,Practical 2,practical,71.8,100,2026-04-16
S0402,C001,G01,C001-EX,Midterm Exam,exam,72.2,100,2026-04-30
S0402,C001,G01,C001-EXF,Final Exam,exam,88.5,100,2026-05-15
S0403,C002,G03,C002-QZ,Quiz 1,quiz,79.1,100,2025-12-18
S0403,C002,G03,C002-QZ,Quiz 2,quiz,89.8,100,2026-01-02
S0403,C002,G03,C002-QZ,Quiz 3,quiz,70.2,100,2026-01-17
S0403,C002,G03,C002-QZ,Quiz 4,quiz,67.8,100,2026-02-01
S0403,C002,G03,C002-AS,Assignment 1,assignment,78.5,100,2026-02-15
S0403,C002,G03,C002-AS,Assignment 2,assignment,87.1,100,2026-03-02
S0403,C002,G03,C002-AS,Assignment 3,assignment,65.9,100,2026-03-17
S0403,C002,G03,C002-PR,Practical 1,practical,76.4,100,2026-04-01
S0403,C002,G03,C002-PR,Practical 2,practical,80.0,100,2026-04-15
S0403,C002,G03,C002-EX,Midterm Exam,exam,90.0,100,2026-04-30
S0403,C002,G03,C002-EXF,Final Exam,exam,73.6,100,2026-05-15
S0404,C006,G09,C006-QZ,Quiz 1,quiz,75.7,100,2025-12-27
S0404,C006,G09,C006-QZ,Quiz 2,quiz,74.3,100,2026-01-10
S0404,C006,G09,C006-QZ,Quiz 3,quiz,75.0,100,2026-01-24
S0404,C006,G09,C006-QZ,Quiz 4,quiz,82.4,100,2026-02-07
S0404,C006,G09,C006-AS,Assignment 1,assignment,85.1,100,2026-02-21
S0404,C006,G09,C006-AS,Assignment 2,assignment,72.9,100,2026-03-07
S0404,C006,G09,C006-AS,Assignment 3,assignment,78.0,100,2026-03-21
S0404,C006,G09,C006-PR,Practical 1,practical,75.8,100,2026-04-04
S0404,C006,G09,C006-PR,Practical 2,practical,66.4,100,2026-04-18
S0404,C006,G09,C006-EX,Midterm Exam,exam,81.0,100,2026-05-02
S0404,C006,G09,C006-EXF,Final Exam,exam,80.3,100,2026-05-16
S0405,C006,G08,C006-QZ,Quiz 1,quiz,63.3,100,2025-12-18
S0405,C006,G08,C006-QZ,Quiz 2,quiz,77.9,100,2026-01-02
S0405,C006,G08,C006-QZ,Quiz 3,quiz,63.9,100,2026-01-17
S0405,C006,G08,C006-QZ,Quiz 4,quiz,66.0,100,2026-02-01
S0405,C006,G08,C006-AS,Assignment 1,assignment,67.3,100,2026-02-15
S0405,C006,G08,C006-AS,Assignment 2,assignment,60.7,100,2026-03-02
S0405,C006,G08,C006-AS,Assignment 3,assignment,56.2,100,2026-03-17
S0405,C006,G08,C006-PR,Practical 1,practical,67.5,100,2026-04-01
S0405,C006,G08,C006-PR,Practical 2,practical,70.8,100,2026-04-15
S0405,C006,G08,C006-EX,Midterm Exam,exam,74.5,100,2026-04-30
S0405,C006,G08,C006-EXF,Final Exam,exam,72.5,100,2026-05-15
S0406,C006,G08,C006-QZ,Quiz 1,quiz,81.6,100,2025-12-18
S0406,C006,G08,C006-QZ,Quiz 2,quiz,80.4,100,2026-01-02
S0406,C006,G08,C006-QZ,Quiz 3,quiz,94.3,100,2026-01-17
S0406,C006,G08,C006-QZ,Quiz 4,quiz,66.1,100,2026-02-01
S0406,C006,G08,C006-AS,Assignment 1,assignment,85.6,100,2026-02-15
S0406,C006,G08,C006-AS,Assignment 2,assignment,64.5,100,2026-03-02
S0406,C006,G08,C006-AS,Assignment 3,assignment,71.0,100,2026-03-17
S0406,C006,G08,C006-PR,Practical 1,practical,86.3,100,2026-04-01
S0406,C006,G08,C006-PR,Practical 2,practical,89.8,100,2026-04-15
S0406,C006,G08,C006-EX,Midterm Exam,exam,81.2,100,2026-04-30
S0406,C006,G08,C006-EXF,Final Exam,exam,73.5,100,2026-05-15
S0407,C001,G01,C001-QZ,Quiz 1,quiz,83.0,100,2025-12-30
S0407,C001,G01,C001-QZ,Quiz 2,quiz,72.3,100,2026-01-13
S0407,C001,G01,C001-QZ,Quiz 3,quiz,81.1,100,2026-01-27
S0407,C001,G01,C001-QZ,Quiz 4,quiz,77.8,100,2026-02-09
S0407,C001,G01,C001-AS,Assignment 1,assignment,67.6,100,2026-02-23
S0407,C001,G01,C001-AS,Assignment 2,assignment,63.0,100,2026-03-09
S0407,C001,G01,C001-AS,Assignment 3,assignment,100.0,100,2026-03-22
S0407,C001,G01,C001-PR,Practical 1,practical,59.3,100,2026-04-05
S0407,C001,G01,C001-PR,Practical 2,practical,83.2,100,2026-04-19
S0407,C001,G01,C001-EX,Midterm Exam,exam,62.3,100,2026-05-02
S0407,C001,G01,C001-EXF,Final Exam,exam,74.0,100,2026-05-16
S0408,C005,G07,C005-QZ,Quiz 1,quiz,56.5,100,2025-12-17
S0408,C005,G07,C005-QZ,Quiz 2,quiz,60.7,100,2026-01-01
S0408,C005,G07,C005-QZ,Quiz 3,quiz,68.3,100,2026-01-16
S0408,C005,G07,C005-QZ,Quiz 4,quiz,62.9,100,2026-01-31
S0408,C005,G07,C005-AS,Assignment 1,assignment,55.4,100,2026-02-15
S0408,C005,G07,C005-AS,Assignment 2,assignment,66.0,100,2026-03-02
S0408,C005,G07,C005-AS,Assignment 3,assignment,62.4,100,2026-03-16
S0408,C005,G07,C005-PR,Practical 1,practical,69.5,100,2026-03-31
S0408,C005,G07,C005-PR,Practical 2,practical,74.9,100,2026-04-15
S0408,C005,G07,C005-EX,Midterm Exam,exam,79.4,100,2026-04-30
S0408,C005,G07,C005-EXF,Final Exam,exam,64.9,100,2026-05-15
S0409,C002,G04,C002-QZ,Quiz 1,quiz,73.1,100,2025-12-25
S0409,C002,G04,C002-QZ,Quiz 2,quiz,92.2,100,2026-01-08
S0409,C002,G04,C002-QZ,Quiz 3,quiz,92.3,100,2026-01-22
S0409,C002,G04,C002-QZ,Quiz 4,quiz,71.5,100,2026-02-05
S0409,C002,G04,C002-AS,Assignment 1,assignment,79.4,100,2026-02-19
S0409,C002,G04,C002-AS,Assignment 2,assignment,58.4,100,2026-03-06
S0409,C002,G04,C002-AS,Assignment 3,assignment,51.3,100,2026-03-20
S0409,C002,G04,C002-PR,Practical 1,practical,78.9,100,2026-04-03
S0409,C002,G04,C002-PR,Practical 2,practical,71.6,100,2026-04-17
S0409,C002,G04,C002-EX,Midterm Exam,exam,72.6,100,2026-05-01
S0409,C002,G04,C002-EXF,Final Exam,exam,63.6,100,2026-05-15
S0410,C001,G01,C001-QZ,Quiz 1,quiz,70.2,100,2025-12-16
S0410,C001,G01,C001-QZ,Quiz 2,quiz,70.8,100,2025-12-31
S0410,C001,G01,C001-QZ,Quiz 3,quiz,88.4,100,2026-01-15
S0410,C001,G01,C001-QZ,Quiz 4,quiz,70.3,100,2026-01-30
S0410,C001,G01,C001-AS,Assignment 1,assignment,67.8,100,2026-02-14
S0410,C001,G01,C001-AS,Assignment 2,assignment,48.5,100,2026-03-01
S0410,C001,G01,C001-AS,Assignment 3,assignment,47.8,100,2026-03-16
S0410,C001,G01,C001-PR,Practical 1,practical,66.2,100,2026-03-31
S0410,C001,G01,C001-PR,Practical 2,practical,66.0,100,2026-04-15
S0410,C001,G01,C001-EX,Midterm Exam,exam,75.1,100,2026-04-30
S0410,C001,G01,C001-EXF,Final Exam,exam,69.8,100,2026-05-15
S0411,C006,G09,C006-QZ,Quiz 1,quiz,91.3,100,2025-12-28
S0411,C006,G09,C006-QZ,Quiz 2,quiz,91.8,100,2026-01-11
S0411,C006,G09,C006-QZ,Quiz 3,quiz,98.3,100,2026-01-25
S0411,C006,G09,C006-QZ,Quiz 4,quiz,91.7,100,2026-02-08
S0411,C006,G09,C006-AS,Assignment 1,assignment,67.3,100,2026-02-22
S0411,C006,G09,C006-AS,Assignment 2,assignment,65.7,100,2026-03-08
S0411,C006,G09,C006-AS,Assignment 3,assignment,55.8,100,2026-03-21
S0411,C006,G09,C006-PR,Practical 1,practical,82.1,100,2026-04-04
S0411,C006,G09,C006-PR,Practical 2,practical,87.0,100,2026-04-18
S0411,C006,G09,C006-EX,Midterm Exam,exam,98.6,100,2026-05-02
S0411,C006,G09,C006-EXF,Final Exam,exam,70.1,100,2026-05-16
S0412,C005,G07,C005-QZ,Quiz 1,quiz,62.8,100,2025-12-30
S0412,C005,G07,C005-QZ,Quiz 2,quiz,68.0,100,2026-01-13
S0412,C005,G07,C005-QZ,Quiz 3,quiz,68.9,100,2026-01-27
S0412,C005,G07,C005-QZ,Quiz 4,quiz,64.8,100,2026-02-09
S0412,C005,G07,C005-AS,Assignment 1,assignment,76.2,100,2026-02-23
S0412,C005,G07,C005-AS,Assignment 2,assignment,67.8,100,2026-03-09
S0412,C005,G07,C005-AS,Assignment 3,assignment,51.5,100,2026-03-22
S0412,C005,G07,C005-PR,Practical 1,practical,64.4,100,2026-04-05
S0412,C005,G07,C005-PR,Practical 2,practical,78.1,100,2026-04-19
S0412,C005,G07,C005-EX,Midterm Exam,exam,62.2,100,2026-05-02
S0412,C005,G07,C005-EXF,Final Exam,exam,60.1,100,2026-05-16
S0413,C002,G03,C002-QZ,Quiz 1,quiz,61.5,100,2025-12-19
S0413,C002,G03,C002-QZ,Quiz 2,quiz,72.5,100,2026-01-03
S0413,C002,G03,C002-QZ,Quiz 3,quiz,71.0,100,2026-01-18
S0413,C002,G03,C002-QZ,Quiz 4,quiz,65.1,100,2026-02-01
S0413,C002,G03,C002-AS,Assignment 1,assignment,70.0,100,2026-02-16
S0413,C002,G03,C002-AS,Assignment 2,assignment,50.8,100,2026-03-03
S0413,C002,G03,C002-AS,Assignment 3,assignment,59.8,100,2026-03-17
S0413,C002,G03,C002-PR,Practical 1,practical,68.8,100,2026-04-01
S0413,C002,G03,C002-PR,Practical 2,practical,68.9,100,2026-04-16
S0413,C002,G03,C002-EX,Midterm Exam,exam,70.6,100,2026-04-30
S0413,C002,G03,C002-EXF,Final Exam,exam,68.2,100,2026-05-15
S0414,C005,G07,C005-QZ,Quiz 1,quiz,54.2,100,2025-12-16
S0414,C005,G07,C005-QZ,Quiz 2,quiz,55.0,100,2025-12-31
S0414,C005,G07,C005-QZ,Quiz 3,quiz,43.0,100,2026-01-15
S0414,C005,G07,C005-QZ,Quiz 4,quiz,66.3,100,2026-01-30
S0414,C005,G07,C005-AS,Assignment 1,assignment,65.6,100,2026-02-14
S0414,C005,G07,C005-AS,Assignment 2,assignment,67.6,100,2026-03-01
S0414,C005,G07,C005-AS,Assignment 3,assignment,55.5,100,2026-03-16
S0414,C005,G07,C005-PR,Practical 1,practical,67.5,100,2026-03-31
S0414,C005,G07,C005-PR,Practical 2,practical,69.5,100,2026-04-15
S0414,C005,G07,C005-EX,Midterm Exam,exam,72.5,100,2026-04-30
S0414,C005,G07,C005-EXF,Final Exam,exam,50.4,100,2026-05-15
S0415,C003,G05,C003-QZ,Quiz 1,quiz,68.9,100,2025-12-27
S0415,C003,G05,C003-QZ,Quiz 2,quiz,68.3,100,2026-01-10
S0415,C003,G05,C003-QZ,Quiz 3,quiz,81.4,100,2026-01-24
S0415,C003,G05,C003-QZ,Quiz 4,quiz,63.7,100,2026-02-07
S0415,C003,G05,C003-AS,Assignment 1,assignment,69.5,100,2026-02-21
S0415,C003,G05,C003-AS,Assignment 2,assignment,36.8,100,2026-03-07
S0415,C003,G05,C003-AS,Assignment 3,assignment,48.0,100,2026-03-21
S0415,C003,G05,C003-PR,Practical 1,practical,78.3,100,2026-04-04
S0415,C003,G05,C003-PR,Practical 2,practical,60.4,100,2026-04-18
