event_id,student_id,event_type,event_datetime,duration_seconds,device
EV026976,S0438,login,2026-03-25T19:00:12,,web
EV026977,S0438,video_watch,2025-12-21T01:51:43,357.0,web
EV026978,S0438,quiz_attempt,2026-03-30T01:47:27,,web
EV026979,S0438,video_watch,2026-05-14T11:14:21,473.0,web
EV026980,S0438,login,2026-02-26T11:14:21,,web
EV026981,S0438,resource_download,2026-04-24T18:44:53,,web
EV026982,S0438,login,2026-05-13T01:03:51,,mobile
EV026983,S0438,login,2026-04-24T06:43:03,,web
EV026984,S0438,video_watch,2026-02-01T18:21:59,800.0,mobile
EV026985,S0438,login,2026-05-19T12:10:27,,mobile
EV026986,S0438,login,2026-02-01T01:09:25,,web
EV026987,S0438,login,2026-05-24T17:27:20,,web
EV026988,S0438,quiz_attempt,2026-02-14T05:08:00,,mobile
EV026989,S0438,video_watch,2026-03-10T09:21:31,874.0,mobile
EV026990,S0438,forum_post,2026-04-22T18:59:53,,mobile
EV026991,S0438,resource_download,2025-12-10T18:32:54,,mobile
EV026992,S0438,resource_download,2025-12-19T01:27:18,,web
EV026993,S0438,login,2026-04-10T06:16:23,,mobile
EV026994,S0438,login,2026-02-19T13:18:15,,web
EV026995,S0438,login,2026-04-25T03:11:37,,web
EV026996,S0438,quiz_attempt,2026-04-10T07:59:15,,mobile
EV026997,S0438,login,2026-01-06T13:59:48,,web
EV026998,S0438,forum_post,2026-01-14T03:52:17,,web
EV026999,S0438,login,2026-01-21T06:49:16,,mobile
EV027000,S0438,video_watch,2026-04-26T06:42:03,567.0,web
EV027001,S0438,resource_download,2026-01-11T17:08:45,,web
EV027002,S0438,video_watch,2026-01-06T22:28:44,273.0,web
EV027003,S0438,login,2026-05-08T06:11:50,,web
EV027004,S0438,quiz_attempt,2026-01-03T20:02:18,,web
EV027005,S0438,login,2025-12-12T18:54:43,,mobile
EV027006,S0438,login,2026-01-19T21:20:42,,web
EV027007,S0438,video_watch,2026-05-14T12:31:23,335.0,mobile
EV027008,S0438,resource_download,2025-12-22T07:53:30,,mobile
EV027009,S0438,video_watch,2025-12-13T22:14:27,433.0,web
EV027010,S0438,login,2026-01-29T19:17:42,,mobile
EV027011,S0438,video_watch,2026-01-21T19:31:29,387.0,web
EV027012,S0438,resource_download,2026-03-16T07:31:40,,mobile
EV027013,S0438,quiz_attempt,2026-05-08T14:38:03,,web
EV027014,S0438,login,2026-02-28T14:09:07,,web
EV027015,S0438,login,2026-03-10T10:12:25,,web
EV027016,S0438,resource_download,2026-01-25T11:16:12,,mobile
EV027017,S0438,login,2026-01-13T20:30:34,,mobile
EV027018,S0438,login,2026-04-15T12:48:14,,mobile
EV027019,S0438,login,2026-05-21T19:24:53,,mobile
EV027020,S0438,video_watch,2026-04-27T17:47:58,699.0,mobile
EV027021,S0438,video_watch,2026-01-02T10:23:45,1034.0,mobile
EV027022,S0438,resource_download,2026-02-12T21:09:36,,web
EV027023,S0438,login,2026-01-27T05:59:44,,web
EV027024,S0438,resource_download,2026-01-21T07:42:37,,mobile
EV027025,S0438,login,2026-01-08T22:22:01,,mobile
EV027026,S0438,login,2026-05-12T09:18:05,,mobile
EV027027,S0438,video_watch,2026-04-09T13:05:34,805.0,web
EV027028,S0438,forum_post,2026-05-20T05:10:51,,web
EV027029,S0438,login,2026-05-21T22:03:09,,web
EV027030,S0438,video_watch,2026-04-15T23:39:37,421.0,web
EV027031,S0438,video_watch,2026-01-29T12:16:12,507.0,mobile
EV027032,S0438,video_watch,2026-02-05T02:02:59,546.0,mobile
EV027033,S0438,video_watch,2026-05-06T17:19:51,724.0,web
EV027034,S0438,login,2025-12-29T17:41:40,,web
EV027035,S0438,login,2026-03-02T11:22:24,,mobile
EV027036,S0438,video_watch,2026-01-18T04:19:01,960.0,web
EV027037,S0438,quiz_attempt,2026-05-28T23:26:21,,mobile
EV027038,S0438,login,2026-05-07T05:26:41,,mobile
EV027039,S0438,login,2026-04-03T02:00:50,,web
EV027040,S0438,quiz_attempt,2026-02-07T18:39:34,,web
EV027041,S0438,login,2026-05-24T20:39:51,,web
EV027042,S0438,video_watch,2026-03-31T21:01:50,553.0,web
EV027043,S0438,resource_download,2026-02-04T13:30:55,,web
EV027044,S0438,resource_download,2025-12-22T16:51:45,,mobile
EV027045,S0438,login,2026-01-28T07:39:27,,mobile
EV027046,S0438,login,2026-01-26T07:20:08,,mobile
EV027047,S0438,video_watch,2026-04-23T21:56:49,954.0,web
EV027048,S0438,video_watch,2025-12-25T19:01:16,1067.0,mobile
EV027049,S0438,login,2026-01-09T04:46:42,,web
EV027050,S0438,video_watch,2026-02-13T12:26:24,576.0,web
EV027051,S0438,video_watch,2026-02-19T02:37:31,571.0,web
EV027052,S0438,forum_post,2025-12-10T21:17:44,,web
EV027053,S0438,video_watch,2026-04-07T21:33:03,574.0,web
EV027054,S0438,resource_download,2026-02-04T08:33:03,,web
EV027055,S0438,forum_post,2026-01-28T17:00:47,,web
EV027056,S0438,login,2026-02-18T20:09:25,,mobile
EV027057,S0438,quiz_attempt,2026-01-09T10:55:59,,web
EV027058,S0439,resource_download,2026-02-10T11:04:18,,web
EV027059,S0439,resource_download,2026-02-05T14:42:56,,web
EV027060,S0439,quiz_attempt,2026-04-24T06:48:12,,mobile
EV027061,S0439,quiz_attempt,2026-01-26T22:00:52,,web
EV027062,S0439,login,2025-12-25T07:28:40,,web
EV027063,S0439,resource_download,2026-01-01T02:35:02,,web
EV027064,S0439,login,2026-03-16T15:08:43,,mobile
EV027065,S0439,video_watch,2026-03-29T21:42:32,554.0,web
EV027066,S0439,resource_download,2026-03-09T12:49:25,,mobile
EV027067,S0439,login,2026-04-03T17:46:37,,mobile
EV027068,S0439,login,2026-04-17T00:33:37,,web
EV027069,S0439,quiz_attempt,2026-05-30T19:44:42,,web
EV027070,S0439,forum_post,2026-04-08T20:10:01,,mobile
EV027071,S0439,login,2026-02-24T16:08:18,,web
EV027072,S0439,quiz_attempt,2026-04-23T00:23:10,,mobile
EV027073,S0439,login,2026-02-18T14:58:44,,mobile
EV027074,S0439,quiz_attempt,2026-05-27T15:09:34,,web
EV027075,S0439,login,2026-01-02T14:20:43,,web
EV027076,S0439,login,2026-04-13T02:33:27,,web
EV027077,S0439,video_watch,2026-03-19T22:33:36,803.0,web
EV027078,S0439,login,2026-02-02T15:34:46,,web
EV027079,S0439,login,2026-05-22T15:50:18,,web
EV027080,S0439,video_watch,2026-04-24T20:00:57,316.0,web
EV027081,S0439,quiz_attempt,2025-12-31T12:19:19,,web
EV027082,S0439,video_watch,2026-02-13T15:32:33,519.0,mobile
EV027083,S0439,video_watch,2026-03-05T06:57:22,692.0,mobile
EV027084,S0439,login,2026-01-02T05:53:53,,web
EV027085,S0439,quiz_attempt,2026-05-25T09:23:20,,mobile
EV027086,S0439,resource_download,2026-03-29T08:21:35,,web
EV027087,S0439,resource_download,2026-05-05T12:20:19,,web
EV027088,S0439,resource_download,2026-01-13T20:17:36,,mobile
EV027089,S0439,resource_download,2026-05-09T13:08:45,,web
EV027090,S0439,login,2026-01-01T19:21:08,,web
EV027091,S0439,quiz_attempt,2026-02-13T21:23:03,,web
EV027092,S0439,video_watch,2025-12-28T22:38:01,800.0,mobile
EV027093,S0439,login,2026-03-01T03:03:51,,web
EV027094,S0439,login,2026-01-17T21:19:28,,web
EV027095,S0439,video_watch,2026-05-27T00:35:24,1065.0,mobile
EV027096,S0439,login,2025-12-31T21:46:55,,web
EV027097,S0439,login,2026-01-10T02:29:04,,web
EV027098,S0439,forum_post,2026-04-08T00:15:50,,mobile
EV027099,S0439,login,2025-12-28T06:52:07,,web
EV027100,S0439,video_watch,2026-02-18T08:59:36,368.0,web
EV027101,S0439,video_watch,2026-02-11T00:41:53,496.0,mobile
EV027102,S0439,login,2026-02-09T15:28:16,,mobile
EV027103,S0439,forum_post,2026-01-24T20:28:22,,mobile
EV027104,S0439,login,2026-01-08T19:01:40,,web
EV027105,S0439,quiz_attempt,2026-03-24T17:10:16,,mobile
EV027106,S0439,login,2026-01-07T01:09:15,,mobile
EV027107,S0439,resource_download,2026-02-23T17:08:49,,web
EV027108,S0439,login,2026-02-04T09:33:59,,web
EV027109,S0439,resource_download,2026-05-11T22:31:05,,web
EV027110,S0439,resource_download,2026-02-09T15:40:10,,web
EV027111,S0439,forum_post,2026-01-19T04:44:45,,web
EV027112,S0439,login,2026-01-02T18:46:11,,web
EV027113,S0439,login,2026-04-14T10:56:25,,web
EV027114,S0439,video_watch,2026-05-29T08:25:42,173.0,web
EV027115,S0439,forum_post,2026-04-21T23:47:05,,mobile
EV027116,S0439,forum_post,2025-12-28T05:34:10,,web
EV027117,S0439,video_watch,2026-03-17T00:11:57,404.0,mobile
EV027118,S0439,login,2026-02-13T11:39:30,,web
EV027119,S0439,resource_download,2026-01-17T03:42:28,,web
EV027120,S0439,video_watch,2026-01-01T21:40:53,272.0,web
EV027121,S0439,quiz_attempt,2026-01-08T01:15:33,,mobile
EV027122,S0439,login,2026-02-17T12:17:32,,web
EV027123,S0439,video_watch,2026-02-19T23:10:31,522.0,mobile
EV027124,S0439,login,2026-02-07T07:45:49,,web
EV027125,S0439,forum_post,2026-02-19T08:17:46,,mobile
EV027126,S0440,forum_post,2026-04-05T19:44:16,,web
EV027127,S0440,login,2026-05-05T20:43:00,,mobile
EV027128,S0440,login,2025-12-18T14:08:01,,mobile
EV027129,S0440,login,2026-03-17T15:14:34,,web
EV027130,S0440,quiz_attempt,2026-03-19T10:07:17,,web
EV027131,S0440,video_watch,2026-02-08T09:23:20,630.0,web
EV027132,S0440,video_watch,2026-02-22T00:54:44,477.0,mobile
EV027133,S0440,video_watch,2026-03-06T00:37:35,630.0,mobile
EV027134,S0440,video_watch,2025-12-20T00:36:48,559.0,web
EV027135,S0440,quiz_attempt,2025-12-11T21:40:54,,mobile
EV027136,S0440,login,2026-02-18T11:02:20,,mobile
EV027137,S0440,quiz_attempt,2026-02-08T13:27:47,,web
EV027138,S0440,quiz_attempt,2026-02-20T22:48:55,,web
EV027139,S0440,resource_download,2026-01-20T12:14:04,,mobile
EV027140,S0440,quiz_attempt,2025-12-17T20:56:29,,mobile
EV027141,S0440,resource_download,2026-05-24T23:39:26,,mobile
EV027142,S0440,video_watch,2025-12-16T05:17:46,330.0,mobile
EV027143,S0440,login,2026-01-08T09:52:01,,web
EV027144,S0440,video_watch,2026-02-20T09:44:24,199.0,mobile
EV027145,S0440,video_watch,2026-04-27T11:45:24,653.0,mobile
EV027146,S0440,login,2026-01-04T06:51:03,,web
EV027147,S0440,video_watch,2026-04-22T13:31:30,866.0,web
EV027148,S0440,video_watch,2026-01-18T00:00:57,1043.0,web
EV027149,S0440,video_watch,2026-01-14T05:40:40,723.0,mobile
EV027150,S0440,resource_download,2026-01-25T19:58:49,,web
EV027151,S0440,login,2026-03-28T05:26:27,,web
EV027152,S0440,login,2026-05-24T06:35:12,,web
EV027153,S0440,login,2026-01-17T14:26:48,,web
EV027154,S0440,resource_download,2025-12-30T10:44:56,,mobile
EV027155,S0440,resource_download,2026-01-08T10:09:05,,mobile
EV027156,S0440,resource_download,2026-05-06T18:37:46,,web
EV027157,S0440,video_watch,2026-02-07T10:32:12,828.0,mobile
EV027158,S0440,video_watch,2026-01-21T04:39:56,629.0,mobile
EV027159,S0440,login,2026-02-27T23:20:28,,mobile
EV027160,S0440,video_watch,2026-04-20T09:01:14,597.0,web
EV027161,S0440,video_watch,2026-03-23T22:48:01,559.0,mobile
EV027162,S0440,login,2026-04-13T05:36:39,,mobile
EV027163,S0440,login,2026-03-18T06:27:30,,web
EV027164,S0440,quiz_attempt,2026-01-14T10:09:18,,web
EV027165,S0440,video_watch,2026-05-20T02:19:23,515.0,web
EV027166,S0440,login,2026-02-24T13:46:51,,web
EV027167,S0440,quiz_attempt,2026-03-25T13:49:10,,mobile
EV027168,S0440,login,2025-12-11T13:20:08,,mobile
EV027169,S0440,login,2026-02-01T22:55:53,,web
EV027170,S0441,video_watch,2026-01-12T11:57:57,481.0,mobile
EV027171,S0441,forum_post,2025-12-15T04:53:40,,web
EV027172,S0441,login,2026-05-01T03:40:00,,web
EV027173,S0441,quiz_attempt,2026-04-11T11:34:50,,web
EV027174,S0441,resource_download,2025-12-31T02:37:43,,web
EV027175,S0441,resource_download,2026-05-02T04:25:19,,mobile
EV027176,S0441,login,2026-02-09T09:29:10,,mobile
EV027177,S0441,quiz_attempt,2026-02-06T08:51:03,,web
EV027178,S0441,quiz_attempt,2026-05-19T08:47:31,,mobile
EV027179,S0441,login,2026-05-17T11:14:26,,web
EV027180,S0441,video_watch,2026-02-01T01:56:01,556.0,web
EV027181,S0441,video_watch,2026-04-13T07:34:34,350.0,mobile
EV027182,S0441,quiz_attempt,2026-01-15T17:03:52,,web
EV027183,S0441,video_watch,2026-05-01T08:56:28,680.0,web
EV027184,S0441,resource_download,2026-03-31T22:19:48,,web
EV027185,S0441,video_watch,2026-03-25T15:33:25,394.0,web
EV027186,S0441,resource_download,2026-04-08T19:25:10,,web
EV027187,S0441,quiz_attempt,2026-05-05T19:16:31,,web
EV027188,S0441,login,2026-05-13T04:21:24,,mobile
EV027189,S0441,login,2026-05-16T22:22:27,,mobile
EV027190,S0441,video_watch,2026-04-11T15:52:03,592.0,mobile
EV027191,S0441,video_watch,2026-04-08T02:00:29,686.0,web
EV027192,S0441,video_watch,2025-12-29T03:57:49,703.0,web
EV027193,S0441,video_watch,2026-03-07T08:42:39,740.0,web
EV027194,S0441,login,2026-01-15T13:01:17,,web
EV027195,S0441,resource_download,2026-03-26T03:30:28,,web
EV027196,S0441,video_watch,2026-03-15T09:50:37,543.0,web
EV027197,S0441,forum_post,2026-01-03T13:31:35,,web
EV027198,S0441,video_watch,2026-05-23T04:43:18,683.0,web
EV027199,S0441,resource_download,2026-01-20T22:06:24,,mobile
EV027200,S0441,forum_post,2026-05-09T07:52:34,,mobile
EV027201,S0441,login,2026-02-08T04:59:54,,web
EV027202,S0441,login,2026-03-28T08:40:55,,mobile
EV027203,S0441,forum_post,2025-12-16T00:39:57,,mobile
EV027204,S0441,login,2026-05-12T23:43:56,,web
EV027205,S0441,login,2026-05-08T13:11:53,,web
EV027206,S0441,resource_download,2026-04-10T19:52:23,,web
EV027207,S0441,resource_download,2026-02-22T05:51:40,,mobile
EV027208,S0441,login,2026-05-01T05:39:37,,mobile
EV027209,S0441,resource_download,2026-01-01T16:51:33,,web
EV027210,S0441,login,2026-04-25T01:36:39,,mobile
EV027211,S0441,login,2026-05-21T03:54:41,,web
EV027212,S0441,login,2026-03-12T15:38:19,,mobile
EV027213,S0441,resource_download,2026-01-04T23:22:13,,web
EV027214,S0441,login,2026-05-16T12:00:37,,mobile
EV027215,S0441,video_watch,2026-04-10T09:09:33,488.0,mobile
EV027216,S0441,video_watch,2026-02-19T07:55:59,191.0,mobile
EV027217,S0441,login,2026-01-17T08:39:11,,mobile
EV027218,S0441,login,2026-01-13T05:21:34,,web
EV027219,S0441,login,2026-04-21T01:23:16,,web
EV027220,S0441,resource_download,2026-03-05T07:41:33,,mobile
EV027221,S0441,resource_download,2026-02-10T09:49:45,,web
EV027222,S0441,resource_download,2026-02-16T12:49:26,,mobile
EV027223,S0441,quiz_attempt,2026-02-01T11:27:58,,mobile
EV027224,S0441,resource_download,2026-03-22T10:19:05,,web
EV027225,S0441,quiz_attempt,2026-04-26T03:06:55,,mobile
EV027226,S0441,resource_download,2026-05-12T07:53:39,,web
EV027227,S0441,login,2025-12-11T11:39:09,,mobile
EV027228,S0441,login,2026-05-11T22:54:11,,web
EV027229,S0441,video_watch,2026-02-14T11:19:38,692.0,mobile
EV027230,S0441,login,2025-12-13T20:25:59,,web
EV027231,S0441,quiz_attempt,2026-02-19T18:52:21,,mobile
EV027232,S0441,resource_download,2026-01-03T06:18:55,,mobile
EV027233,S0441,forum_post,2026-04-11T22:05:41,,web
EV027234,S0441,resource_download,2026-03-27T15:31:59,,mobile
EV027235,S0441,resource_download,2026-05-21T06:20:13,,web
EV027236,S0442,login,2026-05-05T15:48:38,,web
EV027237,S0442,video_watch,2026-01-09T19:04:30,767.0,web
EV027238,S0442,login,2026-01-29T03:41:01,,web
EV027239,S0442,login,2026-05-18T13:34:29,,web
EV027240,S0442,video_watch,2026-02-24T05:59:38,560.0,mobile
EV027241,S0442,video_watch,2026-03-15T23:37:26,244.0,mobile
EV027242,S0442,quiz_attempt,2026-03-27T06:21:23,,web
EV027243,S0442,login,2026-03-27T08:07:33,,web
EV027244,S0442,resource_download,2026-02-26T09:02:03,,mobile
EV027245,S0442,login,2026-02-05T13:26:21,,mobile
EV027246,S0442,resource_download,2025-12-30T08:18:50,,web
EV027247,S0442,forum_post,2026-02-28T19:26:21,,web
EV027248,S0442,login,2026-01-08T02:54:04,,mobile
EV027249,S0442,login,2026-01-10T04:28:54,,web
EV027250,S0442,video_watch,2026-04-16T06:55:47,547.0,web
EV027251,S0442,video_watch,2026-04-17T20:29:01,742.0,web
EV027252,S0442,resource_download,2026-03-14T07:02:39,,web
EV027253,S0442,quiz_attempt,2026-01-13T20:11:08,,mobile
EV027254,S0442,login,2026-04-29T12:52:02,,mobile
EV027255,S0442,resource_download,2026-02-12T09:28:28,,web
EV027256,S0442,login,2026-03-30T04:46:33,,mobile
EV027257,S0442,video_watch,2026-04-16T01:51:53,660.0,mobile
EV027258,S0442,video_watch,2026-02-17T06:26:53,535.0,web
EV027259,S0442,resource_download,2026-05-08T11:15:27,,web
EV027260,S0442,quiz_attempt,2026-02-03T23:21:19,,mobile
EV027261,S0442,login,2026-05-27T08:01:17,,mobile
EV027262,S0442,login,2026-05-16T06:54:18,,web
EV027263,S0442,resource_download,2026-02-02T13:25:14,,web
EV027264,S0442,login,2026-04-26T19:05:34,,web
EV027265,S0442,login,2026-01-03T03:48:12,,web
EV027266,S0442,video_watch,2026-04-03T02:55:34,232.0,web
EV027267,S0442,forum_post,2026-05-21T18:22:53,,mobile
EV027268,S0442,quiz_attempt,2026-05-27T04:02:28,,mobile
EV027269,S0442,login,2026-04-10T14:02:08,,web
EV027270,S0442,login,2026-03-24T04:42:24,,web
EV027271,S0442,login,2026-01-26T06:52:48,,web
EV027272,S0442,resource_download,2025-12-22T23:03:29,,mobile
EV027273,S0442,quiz_attempt,2026-01-06T22:39:01,,web
EV027274,S0442,login,2026-05-15T07:33:33,,web
EV027275,S0442,login,2026-04-05T04:02:04,,mobile
EV027276,S0442,quiz_attempt,2026-03-18T01:57:48,,web
EV027277,S0442,login,2026-05-27T00:49:50,,web
EV027278,S0442,login,2026-04-30T10:19:40,,mobile
EV027279,S0442,resource_download,2026-03-20T07:41:47,,web
EV027280,S0442,quiz_attempt,2026-05-05T01:27:42,,web
EV027281,S0442,video_watch,2026-02-06T03:09:04,360.0,web
EV027282,S0442,login,2026-02-21T04:35:33,,mobile
EV027283,S0442,resource_download,2026-04-27T20:33:49,,web
EV027284,S0442,video_watch,2026-02-16T17:31:37,660.0,mobile
EV027285,S0442,video_watch,2026-01-24T01:40:43,232.0,mobile
EV027286,S0442,login,2025-12-22T01:33:34,,mobile
EV027287,S0442,video_watch,2026-01-04T02:00:00,501.0,web
EV027288,S0442,login,2026-02-22T10:50:32,,mobile
EV027289,S0442,resource_download,2026-05-04T18:37:58,,mobile
EV027290,S0442,login,2026-03-24T09:09:25,,web
EV027291,S0442,resource_download,2026-03-27T00:45:06,,mobile
EV027292,S0442,quiz_attempt,2025-12-25T02:36:10,,web
EV027293,S0442,video_watch,2026-03-30T08:33:08,573.0,mobile
EV027294,S0442,forum_post,2026-05-23T20:25:14,,mobile
EV027295,S0443,quiz_attempt,2026-05-30T01:07:50,,web
EV027296,S0443,login,2026-05-21T22:05:32,,web
EV027297,S0443,quiz_attempt,2026-05-13T09:25:11,,mobile
EV027298,S0443,resource_download,2025-12-17T03:45:34,,mobile
EV027299,S0443,forum_post,2026-05-22T17:54:12,,mobile
EV027300,S0443,video_watch,2026-02-09T01:52:29,666.0,web
EV027301,S0443,resource_download,2026-04-19T11:24:10,,web
EV027302,S0443,login,2026-01-23T04:51:14,,web
EV027303,S0443,quiz_attempt,2026-04-18T13:42:14,,mobile
EV027304,S0443,video_watch,2026-02-23T14:12:13,736.0,web
EV027305,S0443,video_watch,2025-12-26T10:09:40,603.0,web
EV027306,S0443,resource_download,2026-02-27T03:20:54,,web
EV027307,S0443,login,2025-12-20T01:28:46,,web
EV027308,S0443,login,2026-02-18T03:35:38,,web
EV027309,S0443,resource_download,2026-02-18T20:27:44,,web
EV027310,S0443,forum_post,2026-03-01T13:52:46,,web
EV027311,S0443,login,2026-05-10T11:24:42,,mobile
EV027312,S0443,video_watch,2026-02-22T22:05:34,374.0,web
EV027313,S0443,login,2026-04-18T22:47:43,,mobile
EV027314,S0443,video_watch,2026-05-05T00:01:05,420.0,mobile
EV027315,S0443,forum_post,2026-04-11T19:40:57,,web
EV027316,S0443,video_watch,2026-04-24T04:12:25,357.0,mobile
EV027317,S0443,resource_download,2026-04-28T15:48:43,,mobile
EV027318,S0443,login,2025-12-12T14:53:06,,web
EV027319,S0443,resource_download,2026-01-20T14:18:25,,mobile
EV027320,S0443,login,2026-02-26T03:15:42,,web
EV027321,S0443,video_watch,2026-03-30T00:58:11,661.0,mobile
EV027322,S0443,login,2026-05-13T05:09:49,,mobile
EV027323,S0443,quiz_attempt,2026-01-18T14:09:00,,mobile
EV027324,S0443,forum_post,2026-01-12T16:40:24,,web
EV027325,S0443,login,2026-02-11T01:00:26,,mobile
EV027326,S0443,quiz_attempt,2026-02-22T23:36:30,,web
EV027327,S0443,resource_download,2026-01-31T15:19:45,,mobile
EV027328,S0443,resource_download,2026-01-02T21:14:53,,web
EV027329,S0443,resource_download,2026-05-01T02:43:40,,web
EV027330,S0443,video_watch,2026-01-15T20:26:56,404.0,web
EV027331,S0443,resource_download,2025-12-27T15:34:34,,web
EV027332,S0443,quiz_attempt,2026-03-05T01:58:53,,mobile
EV027333,S0443,resource_download,2026-01-03T20:29:17,,web
EV027334,S0443,resource_download,2026-05-22T15:55:42,,web
EV027335,S0443,video_watch,2026-03-03T09:42:37,464.0,mobile
EV027336,S0443,login,2026-04-05T15:49:24,,mobile
EV027337,S0443,video_watch,2026-04-01T22:44:47,548.0,mobile
EV027338,S0443,quiz_attempt,2026-02-01T12:31:52,,web
EV027339,S0443,video_watch,2026-05-12T01:50:18,871.0,mobile
EV027340,S0443,video_watch,2025-12-29T17:31:51,675.0,mobile
EV027341,S0443,resource_download,2026-02-21T03:34:16,,web
EV027342,S0443,video_watch,2025-12-12T13:40:10,389.0,web
EV027343,S0443,resource_download,2026-05-10T07:48:57,,web
EV027344,S0443,video_watch,2025-12-22T11:08:16,573.0,mobile
EV027345,S0443,forum_post,2026-05-12T15:38:25,,web
EV027346,S0443,login,2026-04-16T00:38:41,,mobile
EV027347,S0443,video_watch,2026-05-17T12:38:21,873.0,mobile
EV027348,S0443,video_watch,2026-01-14T12:47:59,666.0,web
EV027349,S0443,video_watch,2026-04-16T17:53:23,223.0,mobile
EV027350,S0443,login,2025-12-16T10:21:29,,web
EV027351,S0443,video_watch,2026-02-07T11:34:27,360.0,web
EV027352,S0443,quiz_attempt,2026-04-04T04:51:02,,mobile
EV027353,S0443,video_watch,2026-05-27T06:12:41,345.0,mobile
EV027354,S0443,login,2025-12-29T07:49:01,,web
EV027355,S0443,quiz_attempt,2026-05-03T19:53:48,,web
EV027356,S0443,forum_post,2025-12-14T14:47:35,,mobile
EV027357,S0443,login,2026-04-24T17:28:07,,mobile
EV027358,S0444,login,2026-02-15T04:35:54,,mobile
EV027359,S0444,login,2026-02-01T20:16:43,,web
EV027360,S0444,video_watch,2026-04-29T07:34:57,863.0,web
EV027361,S0444,resource_download,2026-01-21T17:15:05,,web
EV027362,S0444,video_watch,2026-04-25T05:05:57,486.0,web
EV027363,S0444,resource_download,2026-01-16T05:21:07,,mobile
EV027364,S0444,video_watch,2026-03-16T16:33:21,482.0,web
EV027365,S0444,quiz_attempt,2026-01-05T09:18:55,,web
EV027366,S0444,video_watch,2026-05-12T15:07:03,620.0,mobile
EV027367,S0444,quiz_attempt,2025-12-31T18:06:26,,mobile
EV027368,S0444,login,2026-03-22T11:31:25,,mobile
EV027369,S0444,quiz_attempt,2026-04-07T21:49:26,,web
EV027370,S0444,login,2025-12-23T12:53:46,,mobile
EV027371,S0444,video_watch,2026-05-12T16:33:05,626.0,mobile
EV027372,S0444,video_watch,2026-03-24T17:12:42,419.0,mobile
EV027373,S0444,quiz_attempt,2026-01-11T06:33:02,,mobile
EV027374,S0444,forum_post,2026-05-11T06:05:46,,mobile
EV027375,S0444,forum_post,2026-05-29T16:59:28,,mobile
EV027376,S0444,video_watch,2026-04-02T04:52:34,562.0,web
EV027377,S0444,resource_download,2026-02-03T12:58:15,,web
EV027378,S0444,login,2026-04-30T15:48:01,,web
EV027379,S0444,quiz_attempt,2026-01-25T13:32:06,,web
EV027380,S0444,forum_post,2026-01-23T10:03:49,,mobile
EV027381,S0444,login,2026-04-18T12:03:27,,mobile
EV027382,S0444,video_watch,2026-05-08T23:45:02,321.0,web
EV027383,S0444,video_watch,2026-04-24T01:44:43,866.0,mobile
EV027384,S0444,login,2026-02-15T05:03:45,,web
EV027385,S0444,video_watch,2026-04-09T00:48:17,259.0,web
EV027386,S0444,login,2026-04-16T12:18:51,,mobile
EV027387,S0444,video_watch,2026-05-02T18:34:19,257.0,web
EV027388,S0444,login,2026-04-30T04:55:24,,mobile
EV027389,S0444,video_watch,2026-05-16T23:07:34,698.0,web
EV027390,S0444,resource_download,2026-04-02T15:52:56,,web
EV027391,S0444,quiz_attempt,2026-02-09T12:19:15,,web
EV027392,S0444,quiz_attempt,2026-04-21T09:54:18,,web
EV027393,S0444,login,2026-02-14T09:55:40,,web
EV027394,S0444,forum_post,2026-01-24T08:14:46,,web
EV027395,S0444,resource_download,2026-02-20T22:24:01,,web
EV027396,S0444,login,2026-01-02T04:31:06,,mobile
EV027397,S0444,video_watch,2026-04-30T12:54:57,364.0,web
EV027398,S0444,login,2026-01-04T09:21:10,,web
EV027399,S0444,login,2026-05-08T00:06:23,,mobile
EV027400,S0444,video_watch,2026-02-02T06:40:21,511.0,mobile
EV027401,S0444,login,2026-04-25T22:04:03,,mobile
EV027402,S0444,login,2025-12-22T21:58:10,,web
EV027403,S0444,video_watch,2026-02-06T20:12:08,624.0,web
EV027404,S0444,video_watch,2026-01-14T03:41:11,746.0,web
EV027405,S0444,login,2026-04-14T13:14:29,,mobile
EV027406,S0444,login,2026-04-26T22:32:39,,mobile
EV027407,S0444,video_watch,2026-05-30T15:03:23,567.0,mobile
EV027408,S0444,forum_post,2026-01-22T14:26:44,,web
EV027409,S0444,login,2026-05-09T08:00:19,,web
EV027410,S0444,video_watch,2026-04-07T14:55:55,967.0,web
EV027411,S0444,login,2026-01-27T16:24:21,,web
EV027412,S0444,login,2025-12-28T23:05:16,,web
EV027413,S0444,forum_post,2026-05-07T05:57:49,,web
EV027414,S0444,video_watch,2026-01-12T21:06:58,611.0,web
EV027415,S0444,video_watch,2026-01-19T05:51:36,850.0,web
EV027416,S0444,video_watch,2026-02-06T22:18:43,667.0,web
EV027417,S0444,login,2026-04-16T18:20:33,,web
EV027418,S0444,quiz_attempt,2026-03-24T20:40:44,,web
EV027419,S0444,login,2026-03-21T06:49:21,,web
EV027420,S0444,video_watch,2026-01-11T08:23:01,1038.0,mobile
EV027421,S0444,login,2026-01-27T07:53:49,,web
EV027422,S0444,video_watch,2026-02-05T14:53:49,823.0,web
EV027423,S0444,login,2026-02-13T21:40:04,,mobile
EV027424,S0444,video_watch,2026-04-12T00:26:13,620.0,web
EV027425,S0444,video_watch,2026-01-23T17:52:32,737.0,mobile
EV027426,S0444,login,2026-02-05T10:16:56,,web
